CV Input,Rating
"Education: BS in Data Science at Air University, Experience: Worked for 3 years at XYZ Technologies, GPA: 3.04, Skills: Python, Data Analysis, SQL, Machine Learning",6.0
"Education: Bachelors of Computer Science at Virtual University, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.87, Skills: R, Statistics, Data Cleaning, Excel",2.5
"Education: MS in Data Science at UET Lahore, Experience: Worked for 2 years at Freelance projects, GPA: 3.2, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.0
"Education: Bachelors of Artificial Intelligence at Punjab University, Experience: Worked for 5 years at Afiniti, GPA: 3.75, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: Bachelors of Computer Science at LUMS, Experience: Worked for 4 years at Careem, GPA: 2.04, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.5
"Education: MS in Computer Science at PIEAS, Experience: Worked for 6 years at Afiniti, GPA: 2.09, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: Bachelors of Computer Science at Comsats, Experience: Worked for 4 years at Techlogix, GPA: 3.79, Skills: R, Statistics, Data Cleaning, Excel",7.0
"Education: Bachelors of Software Engineering at PIEAS, Experience: Worked for 4 years at Careem, GPA: 3.79, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 6 years at Systems Limited, GPA: 3.26, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",9.0
"Education: MS in Computer Science at UET Lahore, Experience: Worked for 2 years at Freelance projects, GPA: 3.24, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.0
"Education: MS in Data Science at LUMS, Experience: Worked for 0 years at XYZ Technologies, GPA: 2.49, Skills: HTML, CSS, Basic Python",4.0
"Education: MS in Computer Science at FAST, Experience: Worked for 2 years at Contour Software, GPA: 2.61, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.5
"Education: MS in Computer Science at LUMS, Experience: Worked for 2 years at Freelance projects, GPA: 3.25, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: MS in Computer Science at Comsats, Experience: Worked for 1 years at XYZ Technologies, GPA: 3.04, Skills: R, Statistics, Data Cleaning, Excel",5.0
"Education: MS in Data Science at Preston University, Experience: Worked for 4 years at Tkxel, GPA: 2.55, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",5.5
"Education: Bachelors of Computer Science at GIKI, Experience: Worked for 6 years at 10Pearls, GPA: 2.82, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: MS in Data Science at GIKI, Experience: Worked for 2 years at Local IT Solutions, GPA: 3.2, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: MS in Data Science at PIEAS, Experience: Worked for 0 years at ABC Soft, GPA: 3.4, Skills: C++, Basic Java",4.5
"Education: MS in Data Science at Comsats, Experience: Worked for 4 years at Afiniti, GPA: 2.75, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",6.5
"Education: Bachelors of Artificial Intelligence at Preston University, Experience: Worked for 7 years at Tkxel, GPA: 3.73, Skills: R, Statistics, Data Cleaning, Excel",7.0
"Education: Bachelors of Software Engineering at PIEAS, Experience: Worked for 4 years at NETSOL, GPA: 2.93, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.5
"Education: Bachelors of Computer Science at FAST, Experience: Worked for 8 years at Careem, GPA: 3.41, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: MS in Data Science at Comsats, Experience: Worked for 4 years at Afiniti, GPA: 2.06, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",6.5
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 0 years at Freelance projects, GPA: 2.2, Skills: Python, Data Analysis, SQL, Machine Learning",3.5
"Education: BS in Data Science at Comsats, Experience: Worked for 8 years at Devsinc, GPA: 3.14, Skills: Java, Python, Data Science Basics",7.0
"Education: MS in Data Science at PIEAS, Experience: Worked for 6 years at Techlogix, GPA: 3.82, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",10.0
"Education: BS in Data Science at Comsats, Experience: Worked for 8 years at NETSOL, GPA: 3.16, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 3 years at Tkxel, GPA: 2.64, Skills: Python, Data Analysis, SQL, Machine Learning",4.5
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 4 years at Tkxel, GPA: 3.73, Skills: R, Statistics, Data Cleaning, Excel",7.0
"Education: MS in Computer Science at GIKI, Experience: Worked for 4 years at Devsinc, GPA: 2.15, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.5
"Education: BS in Data Science at UET Lahore, Experience: Worked for 4 years at Careem, GPA: 3.48, Skills: Java, Python, Data Science Basics",6.0
"Education: MS in Computer Science at University of Sargodha, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.17, Skills: C++, Basic Java",2.0
"Education: Bachelors of Artificial Intelligence at GIKI, Experience: Worked for 6 years at Careem, GPA: 3.2, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",9.0
"Education: BS in Data Science at Bahauddin Zakariya University, Experience: Worked for 8 years at Devsinc, GPA: 3.13, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: BS in Data Science at Comsats, Experience: Worked for 4 years at Techlogix, GPA: 3.77, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Computer Science at Preston University, Experience: Worked for 4 years at Techlogix, GPA: 2.89, Skills: R, Statistics, Data Cleaning, Excel",4.5
"Education: Bachelors of Artificial Intelligence at Preston University, Experience: Worked for 3 years at ABC Soft, GPA: 2.15, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",5.5
"Education: MS in Data Science at GIKI, Experience: Worked for 7 years at NETSOL, GPA: 3.8, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",10.0
"Education: Bachelors of Software Engineering at GIKI, Experience: Worked for 2 years at Freelance projects, GPA: 3.76, Skills: Java, Python, Data Science Basics",7.0
"Education: Bachelors of Artificial Intelligence at Air University, Experience: Worked for 6 years at Techlogix, GPA: 3.16, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Artificial Intelligence at SZABIST, Experience: Worked for 7 years at Systems Limited, GPA: 3.8, Skills: Python, Data Analysis, SQL, Machine Learning",8.0
"Education: BS in Data Science at Virtual University, Experience: Worked for 5 years at NETSOL, GPA: 3.72, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: MS in Data Science at UET Lahore, Experience: Worked for 0 years at Freelance projects, GPA: 3.81, Skills: R, Statistics, Data Cleaning, Excel",5.0
"Education: Bachelors of Artificial Intelligence at Preston University, Experience: Worked for 1 years at ABC Soft, GPA: 3.88, Skills: HTML, CSS, Basic Python",4.5
"Education: Bachelors of Artificial Intelligence at Virtual University, Experience: Worked for 1 years at ABC Soft, GPA: 3.07, Skills: Java, Python, Data Science Basics",4.0
"Education: Bachelors of Software Engineering at NUST, Experience: Worked for 0 years at ABC Soft, GPA: 3.06, Skills: MS Office, Internet Browsing",4.5
"Education: MS in Data Science at University of Sargodha, Experience: Worked for 6 years at Devsinc, GPA: 3.27, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: MS in Data Science at Punjab University, Experience: Worked for 7 years at NETSOL, GPA: 3.37, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 0 years at Freelance projects, GPA: 3.15, Skills: Java, Python, Data Science Basics",5.0
"Education: Bachelors of Software Engineering at SZABIST, Experience: Worked for 5 years at NETSOL, GPA: 3.21, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: Bachelors of Computer Science at Virtual University, Experience: Worked for 2 years at Freelance projects, GPA: 3.92, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.0
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 5 years at Contour Software, GPA: 3.18, Skills: Java, Python, Data Science Basics",6.0
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 0 years at XYZ Technologies, GPA: 3.06, Skills: HTML, CSS, Basic Python",2.5
"Education: Bachelors of Computer Science at Comsats, Experience: Worked for 5 years at 10Pearls, GPA: 3.26, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 3 years at XYZ Technologies, GPA: 2.01, Skills: R, Statistics, Data Cleaning, Excel",5.5
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 7 years at Techlogix, GPA: 3.55, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: MS in Data Science at FAST, Experience: Worked for 2 years at Techlogix, GPA: 3.75, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: MS in Data Science at FAST, Experience: Worked for 1 years at Local IT Solutions, GPA: 3.85, Skills: MS Office, Internet Browsing",6.5
"Education: Bachelors of Computer Science at Air University, Experience: Worked for 5 years at Systems Limited, GPA: 2.19, Skills: Java, Python, Data Science Basics",6.5
"Education: MS in Computer Science at Preston University, Experience: Worked for 2 years at Local IT Solutions, GPA: 2.0, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",4.5
"Education: Bachelors of Artificial Intelligence at University of Sargodha, Experience: Worked for 2 years at ABC Soft, GPA: 3.77, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: Bachelors of Computer Science at Bahauddin Zakariya University, Experience: Worked for 4 years at NETSOL, GPA: 3.43, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: MS in Computer Science at SZABIST, Experience: Worked for 2 years at Freelance projects, GPA: 3.58, Skills: R, Statistics, Data Cleaning, Excel",5.0
"Education: Bachelors of Software Engineering at PIEAS, Experience: Worked for 7 years at Careem, GPA: 3.66, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: MS in Data Science at Virtual University, Experience: Worked for 0 years at XYZ Technologies, GPA: 2.37, Skills: HTML, CSS, Basic Python",2.0
"Education: Bachelors of Software Engineering at SZABIST, Experience: Worked for 1 years at XYZ Technologies, GPA: 3.72, Skills: HTML, CSS, Basic Python",5.5
"Education: MS in Data Science at PIEAS, Experience: Worked for 0 years at XYZ Technologies, GPA: 3.1, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: MS in Data Science at Punjab University, Experience: Worked for 4 years at Systems Limited, GPA: 3.06, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: BS in Data Science at NUST, Experience: Worked for 5 years at Careem, GPA: 3.05, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: MS in Computer Science at Air University, Experience: Worked for 2 years at Tkxel, GPA: 3.28, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.0
"Education: MS in Computer Science at UET Lahore, Experience: Worked for 5 years at Contour Software, GPA: 2.43, Skills: Java, Python, Data Science Basics",6.5
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 8 years at NETSOL, GPA: 3.83, Skills: Java, Python, Data Science Basics",8.0
"Education: Bachelors of Software Engineering at University of Sargodha, Experience: Worked for 2 years at Local IT Solutions, GPA: 3.9, Skills: Java, Python, Data Science Basics",5.0
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 1 years at XYZ Technologies, GPA: 3.6, Skills: HTML, CSS, Basic Python",5.5
"Education: BS in Data Science at Air University, Experience: Worked for 2 years at Local IT Solutions, GPA: 3.83, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: MS in Computer Science at Comsats, Experience: Worked for 6 years at Contour Software, GPA: 3.3, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.0
"Education: MS in Data Science at Punjab University, Experience: Worked for 6 years at Contour Software, GPA: 2.38, Skills: Java, Python, Data Science Basics",6.5
"Education: Bachelors of Artificial Intelligence at University of Sargodha, Experience: Worked for 6 years at Techlogix, GPA: 3.66, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: Bachelors of Artificial Intelligence at Virtual University, Experience: Worked for 7 years at Systems Limited, GPA: 3.88, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: MS in Data Science at LUMS, Experience: Worked for 5 years at Careem, GPA: 3.62, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",9.0
"Education: Bachelors of Artificial Intelligence at LUMS, Experience: Worked for 6 years at Devsinc, GPA: 2.82, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: Bachelors of Computer Science at UET Lahore, Experience: Worked for 4 years at Techlogix, GPA: 3.43, Skills: Java, Python, Data Science Basics",6.0
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 4 years at Systems Limited, GPA: 2.89, Skills: Java, Python, Data Science Basics",5.5
"Education: BS in Data Science at UET Lahore, Experience: Worked for 4 years at Careem, GPA: 3.92, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
